track_name;id;album_name;artist_name;popularity;decade;genre;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
For the Love of You, Pts. 1 & 2;7teF2kwC3GL00mQfwtxzo9;The Heat Is On;The Isley Brothers;56;1970;[];0.686;0.374;11;-11.029;0;0.0439;0.665;1.91e-05;0.101;0.693;102.879;audio_features;spotify:track:7teF2kwC3GL00mQfwtxzo9;https://api.spotify.com/v1/tracks/7teF2kwC3GL00mQfwtxzo9;https://api.spotify.com/v1/audio-analysis/7teF2kwC3GL00mQfwtxzo9;339960;4
Moving in Stereo;5xLfQuX5YAfog2JgPz0dpA;The Cars;The Cars;57;1970;['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock'];0.718;0.543;4;-11.238;1;0.0372;0.0606;0.0988;0.0646;0.37;115.522;audio_features;spotify:track:5xLfQuX5YAfog2JgPz0dpA;https://api.spotify.com/v1/tracks/5xLfQuX5YAfog2JgPz0dpA;https://api.spotify.com/v1/audio-analysis/5xLfQuX5YAfog2JgPz0dpA;286107;4
Lust For Life;21YxK0klhpfLW8budkJaMF;Lust For Life;Iggy Pop;66;1970;['alternative rock', 'art rock', 'classic rock', 'glam rock', 'new wave', 'permanent wave', 'post-punk', 'protopunk', 'punk', 'rock'];0.383;0.97;9;-5.638;1;0.0435;0.0276;0.0;0.0942;0.62;101.603;audio_features;spotify:track:21YxK0klhpfLW8budkJaMF;https://api.spotify.com/v1/tracks/21YxK0klhpfLW8budkJaMF;https://api.spotify.com/v1/audio-analysis/21YxK0klhpfLW8budkJaMF;313926;4
When You're In Love With A Beautiful Woman;1UiKUFbCfgbVjwY8W657Pv;Pleasure & Pain;Dr. Hook;63;1970;['bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock'];0.679;0.728;8;-9.539;1;0.0378;0.405;0.00261;0.0506;0.852;109.623;audio_features;spotify:track:1UiKUFbCfgbVjwY8W657Pv;https://api.spotify.com/v1/tracks/1UiKUFbCfgbVjwY8W657Pv;https://api.spotify.com/v1/audio-analysis/1UiKUFbCfgbVjwY8W657Pv;178827;4
Les Fleurs;4XCGfHpGVq8xw800o5cwWs;Come To My Garden;Minnie Riperton;61;1970;['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul'];0.441;0.499;6;-9.453;1;0.0484;0.665;2.87e-06;0.211;0.513;151.878;audio_features;spotify:track:4XCGfHpGVq8xw800o5cwWs;https://api.spotify.com/v1/tracks/4XCGfHpGVq8xw800o5cwWs;https://api.spotify.com/v1/audio-analysis/4XCGfHpGVq8xw800o5cwWs;199293;4
Two Out of Three Ain't Bad;2ph0hzV1kCVhR82E2La4q5;Bat Out Of Hell;Meat Loaf;61;1970;['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock'];0.586;0.48;9;-9.138;1;0.0243;0.385;0.0;0.0947;0.488;79.873;audio_features;spotify:track:2ph0hzV1kCVhR82E2La4q5;https://api.spotify.com/v1/tracks/2ph0hzV1kCVhR82E2La4q5;https://api.spotify.com/v1/audio-analysis/2ph0hzV1kCVhR82E2La4q5;324440;4
Feel Like Makin' Love;7gkboYtvhuXNS4EUwmFPcw;Feel Like Makin' Love;Roberta Flack;63;1970;['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz'];0.681;0.264;8;-21.861;1;0.0309;0.833;0.441;0.103;0.692;93.809;audio_features;spotify:track:7gkboYtvhuXNS4EUwmFPcw;https://api.spotify.com/v1/tracks/7gkboYtvhuXNS4EUwmFPcw;https://api.spotify.com/v1/audio-analysis/7gkboYtvhuXNS4EUwmFPcw;175400;4
One Piece at a Time;1sueD22EyCamMjdQu9Kuo3;One Piece At A Time;Johnny Cash;58;1970;['arkansas country', 'outlaw country'];0.721;0.539;10;-14.064;1;0.351;0.685;0.0;0.282;0.963;102.648;audio_features;spotify:track:1sueD22EyCamMjdQu9Kuo3;https://api.spotify.com/v1/tracks/1sueD22EyCamMjdQu9Kuo3;https://api.spotify.com/v1/audio-analysis/1sueD22EyCamMjdQu9Kuo3;241813;4
Sunny;3pf96IFggfQuT6Gafqx2rt;Take The Heat Off Me;Boney M.;70;1970;['europop'];0.647;0.868;0;-6.427;0;0.106;0.088;0.124;0.129;0.804;121.82;audio_features;spotify:track:3pf96IFggfQuT6Gafqx2rt;https://api.spotify.com/v1/tracks/3pf96IFggfQuT6Gafqx2rt;https://api.spotify.com/v1/audio-analysis/3pf96IFggfQuT6Gafqx2rt;242240;4
Yesterday Once More;3wM6RTAnF7IQpMFd7b9ZcL;Now & Then (Reissue);Carpenters;67;1970;['adult standards', 'mellow gold', 'soft rock'];0.254;0.38;4;-13.806;1;0.0337;0.672;0.0;0.379;0.408;168.496;audio_features;spotify:track:3wM6RTAnF7IQpMFd7b9ZcL;https://api.spotify.com/v1/tracks/3wM6RTAnF7IQpMFd7b9ZcL;https://api.spotify.com/v1/audio-analysis/3wM6RTAnF7IQpMFd7b9ZcL;233533;4
Rock Lobster;2Q5wSOwq6BDSu7sSVMNrtT;The B-52's;The B-52's;59;1970;['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'zolo'];0.592;0.882;8;-8.315;1;0.0468;0.00884;0.0155;0.0506;0.442;92.157;audio_features;spotify:track:2Q5wSOwq6BDSu7sSVMNrtT;https://api.spotify.com/v1/tracks/2Q5wSOwq6BDSu7sSVMNrtT;https://api.spotify.com/v1/audio-analysis/2Q5wSOwq6BDSu7sSVMNrtT;409400;4
Caravan - 2013 Remaster;1US01PIcb3RFVrcN8mO8CS;Moondance (Deluxe Edition);Van Morrison;58;1970;['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'];0.641;0.397;7;-12.285;1;0.0454;0.294;0.000717;0.0496;0.57;81.962;audio_features;spotify:track:1US01PIcb3RFVrcN8mO8CS;https://api.spotify.com/v1/tracks/1US01PIcb3RFVrcN8mO8CS;https://api.spotify.com/v1/audio-analysis/1US01PIcb3RFVrcN8mO8CS;300800;4
Saturday Night Special;0ZQmpf5gk4k5VMopcAtyAc;Nuthin' Fancy;Lynyrd Skynyrd;57;1970;['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock'];0.558;0.563;9;-11.259;1;0.0543;0.0146;0.000195;0.273;0.617;120.99;audio_features;spotify:track:0ZQmpf5gk4k5VMopcAtyAc;https://api.spotify.com/v1/tracks/0ZQmpf5gk4k5VMopcAtyAc;https://api.spotify.com/v1/audio-analysis/0ZQmpf5gk4k5VMopcAtyAc;309667;4
Train, Train;5bSpsKGoGKXOOfg7F3ZtKz;Strikes;Blackfoot;56;1970;[];0.609;0.807;9;-8.286;1;0.0559;0.015;0.00123;0.37;0.754;121.768;audio_features;spotify:track:5bSpsKGoGKXOOfg7F3ZtKz;https://api.spotify.com/v1/tracks/5bSpsKGoGKXOOfg7F3ZtKz;https://api.spotify.com/v1/audio-analysis/5bSpsKGoGKXOOfg7F3ZtKz;216693;4
Walking On The Moon;62uLNJgVZaFiEiKV4LpoYJ;Reggatta De Blanc (Remastered 2003);The Police;66;1970;['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock'];0.514;0.34;0;-12.779;1;0.0537;0.00142;0.0173;0.213;0.269;145.992;audio_features;spotify:track:62uLNJgVZaFiEiKV4LpoYJ;https://api.spotify.com/v1/tracks/62uLNJgVZaFiEiKV4LpoYJ;https://api.spotify.com/v1/audio-analysis/62uLNJgVZaFiEiKV4LpoYJ;300827;4
Goodbye Blue Sky;0ESdtt9cjGZUkUbaubSrv2;The Wall;Pink Floyd;60;1970;['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock'];0.638;0.0811;7;-22.646;1;0.0335;0.879;0.00315;0.314;0.0502;109.152;audio_features;spotify:track:0ESdtt9cjGZUkUbaubSrv2;https://api.spotify.com/v1/tracks/0ESdtt9cjGZUkUbaubSrv2;https://api.spotify.com/v1/audio-analysis/0ESdtt9cjGZUkUbaubSrv2;167240;4
Bad Case Of Loving You (Doctor, Doctor);75zVpdjXwmy6SLr2hDnJYo;Secrets;Robert Palmer;62;1970;[];0.677;0.748;4;-12.328;1;0.038;0.00701;3.99e-05;0.093;0.746;146.03;audio_features;spotify:track:75zVpdjXwmy6SLr2hDnJYo;https://api.spotify.com/v1/tracks/75zVpdjXwmy6SLr2hDnJYo;https://api.spotify.com/v1/audio-analysis/75zVpdjXwmy6SLr2hDnJYo;192440;4
You Can Get It If You Really Want;1Pao4DTLMB4gJPTnqmLgSQ;The Harder They Come (Original Motion Picture Soundtrack);Jimmy Cliff;63;1970;['dub', 'reggae', 'roots reggae'];0.895;0.571;1;-8.636;1;0.0501;0.208;0.0;0.0781;0.933;128.171;audio_features;spotify:track:1Pao4DTLMB4gJPTnqmLgSQ;https://api.spotify.com/v1/tracks/1Pao4DTLMB4gJPTnqmLgSQ;https://api.spotify.com/v1/audio-analysis/1Pao4DTLMB4gJPTnqmLgSQ;158893;4
No Sugar Tonight / New Mother Nature;3beYmUcaXJZiSZMPbsMI7p;American Woman;The Guess Who;57;1970;['album rock', 'blues rock', 'bubblegum pop', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock'];0.512;0.833;1;-8.697;0;0.0448;0.557;2.98e-05;0.31;0.519;101.188;audio_features;spotify:track:3beYmUcaXJZiSZMPbsMI7p;https://api.spotify.com/v1/tracks/3beYmUcaXJZiSZMPbsMI7p;https://api.spotify.com/v1/audio-analysis/3beYmUcaXJZiSZMPbsMI7p;293800;4
Love Ballad;3iCbTmcXnKlRZCdaYOukxq;Love To The World;L.T.D.;54;1970;['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary'];0.602;0.385;6;-14.81;0;0.0385;0.449;0.000111;0.0803;0.354;77.697;audio_features;spotify:track:3iCbTmcXnKlRZCdaYOukxq;https://api.spotify.com/v1/tracks/3iCbTmcXnKlRZCdaYOukxq;https://api.spotify.com/v1/audio-analysis/3iCbTmcXnKlRZCdaYOukxq;275227;4
Strangers;7obb4s6A7gf0Lc2AGxodMy;Lola Versus Powerman and the Moneygoround, Pt. One;The Kinks;60;1970;['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'rock', 'roots rock'];0.47;0.397;0;-9.337;1;0.0345;0.253;1.35e-05;0.109;0.487;128.69;audio_features;spotify:track:7obb4s6A7gf0Lc2AGxodMy;https://api.spotify.com/v1/tracks/7obb4s6A7gf0Lc2AGxodMy;https://api.spotify.com/v1/audio-analysis/7obb4s6A7gf0Lc2AGxodMy;198373;4
Big Shot;22wxe2Yc9JzihICXYLGAQ7;52nd Street;Billy Joel;57;1970;['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock'];0.52;0.737;0;-11.715;1;0.0972;0.156;7.55e-06;0.0866;0.728;149.861;audio_features;spotify:track:22wxe2Yc9JzihICXYLGAQ7;https://api.spotify.com/v1/tracks/22wxe2Yc9JzihICXYLGAQ7;https://api.spotify.com/v1/audio-analysis/22wxe2Yc9JzihICXYLGAQ7;243493;4
Takin' It to the Streets;1WDgdCoNSN0fosaTaLGXKU;Takin' It to the Streets;The Doobie Brothers;57;1970;['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.637;0.697;0;-8.903;1;0.0297;0.171;0.0;0.108;0.938;147.103;audio_features;spotify:track:1WDgdCoNSN0fosaTaLGXKU;https://api.spotify.com/v1/tracks/1WDgdCoNSN0fosaTaLGXKU;https://api.spotify.com/v1/audio-analysis/1WDgdCoNSN0fosaTaLGXKU;231600;4
Grandma's Hands;1qfDfZAvrkSAFrAR2FTQDv;Just As I Am;Bill Withers;63;1970;['funk', 'motown', 'quiet storm', 'soul'];0.731;0.312;4;-14.939;0;0.0878;0.593;1.69e-06;0.111;0.578;82.366;audio_features;spotify:track:1qfDfZAvrkSAFrAR2FTQDv;https://api.spotify.com/v1/tracks/1qfDfZAvrkSAFrAR2FTQDv;https://api.spotify.com/v1/audio-analysis/1qfDfZAvrkSAFrAR2FTQDv;121080;4
Can't Get Enough - 2015 Remaster;6n5lHdpuBDdA7pYDpiKzEI;Bad Company (Deluxe);Bad Company;58;1970;[];0.638;0.686;0;-9.876;1;0.0366;0.314;0.23;0.0678;0.766;126.045;audio_features;spotify:track:6n5lHdpuBDdA7pYDpiKzEI;https://api.spotify.com/v1/tracks/6n5lHdpuBDdA7pYDpiKzEI;https://api.spotify.com/v1/audio-analysis/6n5lHdpuBDdA7pYDpiKzEI;256360;4
Wuthering Heights;5YSI1311X8t31PBjkBG4CZ;The Kick Inside;Kate Bush;69;1970;['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'];0.481;0.392;1;-11.381;1;0.0312;0.366;0.0452;0.124;0.52;124.572;audio_features;spotify:track:5YSI1311X8t31PBjkBG4CZ;https://api.spotify.com/v1/tracks/5YSI1311X8t31PBjkBG4CZ;https://api.spotify.com/v1/audio-analysis/5YSI1311X8t31PBjkBG4CZ;269067;4
My Old School;2TNJMzB30nuEpww7EOx75L;Countdown To Ecstasy;Steely Dan;57;1970;['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'yacht rock'];0.723;0.647;7;-10.483;1;0.0567;0.257;0.000285;0.0562;0.96;125.016;audio_features;spotify:track:2TNJMzB30nuEpww7EOx75L;https://api.spotify.com/v1/tracks/2TNJMzB30nuEpww7EOx75L;https://api.spotify.com/v1/audio-analysis/2TNJMzB30nuEpww7EOx75L;344907;4
Jamie's Cryin' - 2015 Remaster;6MumccCPd4N6qBVdl0gSeM;Van Halen (Remastered);Van Halen;56;1970;[];0.556;0.931;8;-6.125;1;0.0429;0.097;0.00182;0.231;0.7;128.001;audio_features;spotify:track:6MumccCPd4N6qBVdl0gSeM;https://api.spotify.com/v1/tracks/6MumccCPd4N6qBVdl0gSeM;https://api.spotify.com/v1/audio-analysis/6MumccCPd4N6qBVdl0gSeM;209587;4
Bicycle Race - Remastered 2011;3lUx27TOwV2nAiKwnYYXxe;Jazz (Deluxe Remastered Version);Queen;55;1970;['classic rock', 'glam rock', 'rock'];0.429;0.669;0;-6.446;0;0.0783;0.0637;0.0;0.0955;0.611;82.725;audio_features;spotify:track:3lUx27TOwV2nAiKwnYYXxe;https://api.spotify.com/v1/tracks/3lUx27TOwV2nAiKwnYYXxe;https://api.spotify.com/v1/audio-analysis/3lUx27TOwV2nAiKwnYYXxe;180813;4
After Midnight;1PC5GV3OaoXx5em8ttQOMI;Naturally;J.J. Cale;64;1970;['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock'];0.694;0.306;2;-19.315;1;0.0353;0.171;0.0736;0.0866;0.521;95.989;audio_features;spotify:track:1PC5GV3OaoXx5em8ttQOMI;https://api.spotify.com/v1/tracks/1PC5GV3OaoXx5em8ttQOMI;https://api.spotify.com/v1/audio-analysis/1PC5GV3OaoXx5em8ttQOMI;143693;4
Only the Good Die Young;2xabqm0YNQCTcPteQjJ22K;The Stranger;Billy Joel;57;1970;['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock'];0.579;0.872;0;-6.126;1;0.159;0.159;0.0;0.0935;0.761;76.214;audio_features;spotify:track:2xabqm0YNQCTcPteQjJ22K;https://api.spotify.com/v1/tracks/2xabqm0YNQCTcPteQjJ22K;https://api.spotify.com/v1/audio-analysis/2xabqm0YNQCTcPteQjJ22K;235560;4
Shake My Sillies Out;0e1mUAXE8jSG9ExAS4AWU7;More Singable Songs;Raffi;56;1970;"[""canadian children's music"", ""children's folk"", ""children's music""]";0.544;0.47;2;-14.901;1;0.236;0.859;0.0;0.346;0.671;185.302;audio_features;spotify:track:0e1mUAXE8jSG9ExAS4AWU7;https://api.spotify.com/v1/tracks/0e1mUAXE8jSG9ExAS4AWU7;https://api.spotify.com/v1/audio-analysis/0e1mUAXE8jSG9ExAS4AWU7;65053;4
Have You Ever Seen The Rain;5XE8c07vbpQBUriwybOHtd;Chronicle: 20 Greatest Hits;Creedence Clearwater Revival;65;1970;['classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock'];0.773;0.543;0;-9.97;1;0.0292;0.093;5.63e-06;0.175;0.802;115.997;audio_features;spotify:track:5XE8c07vbpQBUriwybOHtd;https://api.spotify.com/v1/tracks/5XE8c07vbpQBUriwybOHtd;https://api.spotify.com/v1/audio-analysis/5XE8c07vbpQBUriwybOHtd;160000;4
Fame - 2016 Remaster;1PehfITh0TTRx3LkDdV4h3;Young Americans (2016 Remaster);David Bowie;60;1970;['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock'];0.786;0.555;10;-10.276;1;0.0471;0.454;0.0173;0.0826;0.673;95.1;audio_features;spotify:track:1PehfITh0TTRx3LkDdV4h3;https://api.spotify.com/v1/tracks/1PehfITh0TTRx3LkDdV4h3;https://api.spotify.com/v1/audio-analysis/1PehfITh0TTRx3LkDdV4h3;261373;4
A Song for You;5spAjqC772iC2KzDvEkmSr;Donny Hathaway;Donny Hathaway;62;1970;['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul'];0.332;0.22;5;-13.157;1;0.036;0.821;0.000205;0.245;0.0719;100.196;audio_features;spotify:track:5spAjqC772iC2KzDvEkmSr;https://api.spotify.com/v1/tracks/5spAjqC772iC2KzDvEkmSr;https://api.spotify.com/v1/audio-analysis/5spAjqC772iC2KzDvEkmSr;325947;4
Good Times - 2018 Remaster;2wYKNcoqKW4IEcllj42xz1;Risqué (2018 Remaster);CHIC;54;1970;['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul'];0.869;0.503;2;-12.804;1;0.0479;0.0818;0.00837;0.187;0.914;112.664;audio_features;spotify:track:2wYKNcoqKW4IEcllj42xz1;https://api.spotify.com/v1/tracks/2wYKNcoqKW4IEcllj42xz1;https://api.spotify.com/v1/audio-analysis/2wYKNcoqKW4IEcllj42xz1;486187;4
Voulez-Vous;17OqI90oTFZ3J8PVu6j07V;Voulez-Vous;ABBA;67;1970;['europop', 'swedish pop'];0.708;0.774;11;-6.931;0;0.0372;0.149;0.00109;0.169;0.903;126.636;audio_features;spotify:track:17OqI90oTFZ3J8PVu6j07V;https://api.spotify.com/v1/tracks/17OqI90oTFZ3J8PVu6j07V;https://api.spotify.com/v1/audio-analysis/17OqI90oTFZ3J8PVu6j07V;309173;4
I Shot The Sheriff;5uBKhKWTJ4E47rcLQqu3YH;Burnin' (Deluxe Edition);The Wailers;62;1970;[];0.801;0.641;8;-9.349;1;0.173;0.34;4.5e-05;0.0693;0.741;96.96;audio_features;spotify:track:5uBKhKWTJ4E47rcLQqu3YH;https://api.spotify.com/v1/tracks/5uBKhKWTJ4E47rcLQqu3YH;https://api.spotify.com/v1/audio-analysis/5uBKhKWTJ4E47rcLQqu3YH;279720;4
The Pretender;7Gr61S9VTm8fcYfAo4Fd9g;The Pretender;Jackson Browne;57;1970;['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'];0.62;0.529;7;-7.976;1;0.0306;0.158;0.0;0.228;0.63;103.18;audio_features;spotify:track:7Gr61S9VTm8fcYfAo4Fd9g;https://api.spotify.com/v1/tracks/7Gr61S9VTm8fcYfAo4Fd9g;https://api.spotify.com/v1/audio-analysis/7Gr61S9VTm8fcYfAo4Fd9g;351000;4
Perfect Day;4TOMI010Sd4ZAX4aZ5TS85;Transformer;Lou Reed;69;1970;['art rock', 'classic rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter'];0.4;0.267;10;-12.488;1;0.0323;0.744;0.00734;0.103;0.0872;144.799;audio_features;spotify:track:4TOMI010Sd4ZAX4aZ5TS85;https://api.spotify.com/v1/tracks/4TOMI010Sd4ZAX4aZ5TS85;https://api.spotify.com/v1/audio-analysis/4TOMI010Sd4ZAX4aZ5TS85;225000;3
That's the Way of the World;4BNhasx75KbS10jHq3VZTz;That's The Way Of The World;Earth, Wind & Fire;58;1970;['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul'];0.586;0.552;1;-11.153;1;0.0488;0.593;0.00101;0.31;0.732;82.0;audio_features;spotify:track:4BNhasx75KbS10jHq3VZTz;https://api.spotify.com/v1/tracks/4BNhasx75KbS10jHq3VZTz;https://api.spotify.com/v1/audio-analysis/4BNhasx75KbS10jHq3VZTz;345507;4
Breezin';1m3BAsNsQAaSNMD2M6vlKY;Breezin';George Benson;61;1970;[];0.682;0.752;2;-9.521;1;0.0454;0.476;0.863;0.0768;0.964;81.081;audio_features;spotify:track:1m3BAsNsQAaSNMD2M6vlKY;https://api.spotify.com/v1/tracks/1m3BAsNsQAaSNMD2M6vlKY;https://api.spotify.com/v1/audio-analysis/1m3BAsNsQAaSNMD2M6vlKY;341733;4
Dream Land;7vp89zcbYncoBCbX5HA3tZ;Blackheart Man;Bunny Wailer;63;1970;['dub', 'lovers rock', 'reggae', 'roots reggae', 'ska'];0.782;0.43;1;-14.285;1;0.363;0.175;0.000294;0.0603;0.89;72.339;audio_features;spotify:track:7vp89zcbYncoBCbX5HA3tZ;https://api.spotify.com/v1/tracks/7vp89zcbYncoBCbX5HA3tZ;https://api.spotify.com/v1/audio-analysis/7vp89zcbYncoBCbX5HA3tZ;166773;4
Do Ya;0NN32Knbyo4gM1DKY9rdzg;A New World Record;Electric Light Orchestra;57;1970;['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock'];0.494;0.571;2;-5.862;1;0.0332;0.0394;0.000518;0.602;0.712;124.045;audio_features;spotify:track:0NN32Knbyo4gM1DKY9rdzg;https://api.spotify.com/v1/tracks/0NN32Knbyo4gM1DKY9rdzg;https://api.spotify.com/v1/audio-analysis/0NN32Knbyo4gM1DKY9rdzg;225107;4
The Long And Winding Road - Remastered 2009;3mlMpmY8oZIBFc39D9zLbh;Let It Be (Remastered);The Beatles;63;1970;['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock'];0.299;0.329;3;-10.096;1;0.0279;0.756;0.0105;0.0559;0.392;132.282;audio_features;spotify:track:3mlMpmY8oZIBFc39D9zLbh;https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh;https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh;218187;4
Tusk - 2015 Remaster;0iINibMKtoS8duvexsqnm5;Tusk (Deluxe Edition);Fleetwood Mac;60;1970;['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.628;0.779;0;-11.841;1;0.0831;0.224;0.776;0.151;0.936;180.837;audio_features;spotify:track:0iINibMKtoS8duvexsqnm5;https://api.spotify.com/v1/tracks/0iINibMKtoS8duvexsqnm5;https://api.spotify.com/v1/audio-analysis/0iINibMKtoS8duvexsqnm5;217573;4
Then Came the Last Days of May;60TYdVs6TWIsAJ1MPRdv59;Blue Oyster Cult;Blue Öyster Cult;61;1970;['album rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock'];0.367;0.609;9;-11.221;0;0.0455;0.305;0.0256;0.196;0.445;149.394;audio_features;spotify:track:60TYdVs6TWIsAJ1MPRdv59;https://api.spotify.com/v1/tracks/60TYdVs6TWIsAJ1MPRdv59;https://api.spotify.com/v1/audio-analysis/60TYdVs6TWIsAJ1MPRdv59;210547;4
Longer;56ilrbKJF2bph5W6eZaM5E;Phoenix;Dan Fogelberg;62;1970;[];0.308;0.0427;7;-24.709;1;0.0336;0.865;0.0;0.179;0.383;158.399;audio_features;spotify:track:56ilrbKJF2bph5W6eZaM5E;https://api.spotify.com/v1/tracks/56ilrbKJF2bph5W6eZaM5E;https://api.spotify.com/v1/audio-analysis/56ilrbKJF2bph5W6eZaM5E;195067;4
El Cantante;5Uve0jm1RgxKWzdSvncBDO;Comedia;Héctor Lavoe;64;1970;['salsa', 'salsa puertorriquena', 'tropical'];0.549;0.498;7;-9.203;0;0.0371;0.694;3.87e-05;0.109;0.575;95.345;audio_features;spotify:track:5Uve0jm1RgxKWzdSvncBDO;https://api.spotify.com/v1/tracks/5Uve0jm1RgxKWzdSvncBDO;https://api.spotify.com/v1/audio-analysis/5Uve0jm1RgxKWzdSvncBDO;626880;4
Coward Of The County;0JkIre0YxNmKGMU5V7ZiDx;Kenny;Kenny Rogers;62;1970;[];0.652;0.433;7;-12.843;1;0.0588;0.134;7.37e-06;0.146;0.675;91.471;audio_features;spotify:track:0JkIre0YxNmKGMU5V7ZiDx;https://api.spotify.com/v1/tracks/0JkIre0YxNmKGMU5V7ZiDx;https://api.spotify.com/v1/audio-analysis/0JkIre0YxNmKGMU5V7ZiDx;258733;4
I Can't Stand the Rain;0CcL4kSHKIEwF3IW0BGgb6;I Can't Stand the Rain;Ann Peebles;61;1970;['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul'];0.727;0.387;1;-12.333;1;0.0412;0.248;0.0102;0.0625;0.966;160.395;audio_features;spotify:track:0CcL4kSHKIEwF3IW0BGgb6;https://api.spotify.com/v1/tracks/0CcL4kSHKIEwF3IW0BGgb6;https://api.spotify.com/v1/audio-analysis/0CcL4kSHKIEwF3IW0BGgb6;150400;4
Romeo's Tune;4kPLmTsTwA6wvtcbb0LtbM;Jack Rabbit Slim;Steve Forbert;58;1970;['classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'pub rock', 'roots rock', 'singer-songwriter', 'soft rock'];0.571;0.721;9;-5.645;1;0.0307;0.404;0.00961;0.299;0.733;95.027;audio_features;spotify:track:4kPLmTsTwA6wvtcbb0LtbM;https://api.spotify.com/v1/tracks/4kPLmTsTwA6wvtcbb0LtbM;https://api.spotify.com/v1/audio-analysis/4kPLmTsTwA6wvtcbb0LtbM;212472;4
Jet - Remastered 2010;4D40ZlFAWsvX7lua1Kablh;Band On The Run (Standard);Wings;59;1970;['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock'];0.504;0.739;9;-7.265;1;0.0316;0.0179;0.08;0.0949;0.417;128.918;audio_features;spotify:track:4D40ZlFAWsvX7lua1Kablh;https://api.spotify.com/v1/tracks/4D40ZlFAWsvX7lua1Kablh;https://api.spotify.com/v1/audio-analysis/4D40ZlFAWsvX7lua1Kablh;248360;4
Young Americans - 2016 Remaster;7uPmQttafLiJyju14JREY4;Young Americans (2016 Remaster);David Bowie;60;1970;['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock'];0.614;0.763;4;-8.949;0;0.133;0.171;0.0;0.119;0.885;84.236;audio_features;spotify:track:7uPmQttafLiJyju14JREY4;https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4;https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4;313707;4
